《预言家日报》,张,"('unknown', 0.9990839958190918)"
麻瓜,张,"('unknown', 0.985248327255249)"
哈利,张,"('unknown', 0.9990574717521667)"
亚瑟,魔法部,"('unknown', 0.9966134428977966)"
韦斯莱,魔法部,"('unknown', 0.9523689150810242)"
《预言家日报》,魔法部,"('unknown', 0.9972780346870422)"
麻瓜,魔法部,"('unknown', 0.9896971583366394)"
哈利,魔法部,"('unknown', 0.9993327260017395)"
韦斯莱,亚瑟,"('合作', 0.962639570236206)"
《预言家日报》,亚瑟,"('unknown', 0.9978544116020203)"
麻瓜,亚瑟,"('unknown', 0.8712987303733826)"
哈利,亚瑟,"('unknown', 0.99854576587677)"
《预言家日报》,韦斯莱,"('unknown', 0.899347186088562)"
麻瓜,韦斯莱,"('父母', 0.3991345167160034)"
哈利,韦斯莱,"('unknown', 0.9981293082237244)"
麻瓜,《预言家日报》,"('unknown', 0.9961667656898499)"
哈利,《预言家日报》,"('unknown', 0.9992827773094177)"
哈利,麻瓜,"('unknown', 0.9980060458183289)"
《预言家日报》,韦斯莱,"('合作', 0.9800366759300232)"
哈利,张,"('兄弟姐妹', 0.43435487151145935)"
韦斯莱,张,"('unknown', 0.5394564270973206)"
罗恩,张,"('unknown', 0.9040247201919556)"
金妮,张,"('unknown', 0.9981258511543274)"
金妮,罗恩,"('夫妻', 0.9925323128700256)"
哈利,韦斯莱,"('合作', 0.9786064028739929)"
哈利,罗恩,"('合作', 0.5580675601959229)"
罗恩,珀西,"('夫妻', 0.8392859101295471)"
哈利,张,"('夫妻', 0.5885508060455322)"
霍格沃茨,珀西,"('师生', 0.9733871817588806)"
罗恩,张,"('unknown', 0.9972789883613586)"
哈利,张,"('unknown', 0.8083267211914062)"
哈利,罗恩,"('unknown', 0.6295336484909058)"
乔治,德,"('合作', 0.8679314851760864)"
乔治,弗雷德,"('合作', 0.9432806372642517)"
哈利,罗恩,"('unknown', 0.5015316605567932)"
赫敏,张,"('父母', 0.9859403371810913)"
弗农,罗恩,"('unknown', 0.7622143030166626)"
哈利,罗恩,"('unknown', 0.8051385879516602)"
哈利,弗农,"('unknown', 0.9925988912582397)"
赫敏,珀西,"('夫妻', 0.9656943082809448)"
罗恩,珀西,"('夫妻', 0.7657634615898132)"
罗恩,赫敏,"('unknown', 0.9707057476043701)"
哈利,霍格沃茨,"('合作', 0.5864434838294983)"
哈利,霍格沃茨,"('师生', 0.9936957955360413)"
霍格沃茨,海格,"('合作', 0.8582585453987122)"
哈利,德,"('unknown', 0.8587957620620728)"
哈利,德思礼,"('夫妻', 0.9925411939620972)"
哈利,德,"('unknown', 0.9872053861618042)"
哈利,海格,"('父母', 0.9808409810066223)"
赫敏,海格,"('unknown', 0.9904526472091675)"
罗恩,海格,"('unknown', 0.9739646911621094)"
哈利,海格,"('unknown', 0.908362627029419)"
罗恩,赫敏,"('unknown', 0.8850563168525696)"
哈利,赫敏,"('unknown', 0.9841895699501038)"
哈利,罗恩,"('unknown', 0.9895736575126648)"
波特,张,"('父母', 0.9732634425163269)"
麦格,霍格沃茨,"('师生', 0.872541606426239)"
哈利,霍格沃茨,"('师生', 0.5013118982315063)"
哈利,麦格,"('合作', 0.7076915502548218)"
佩妮,弗农,"('夫妻', 0.9405979514122009)"
德,张,"('unknown', 0.998703122138977)"
霍格沃茨,张,"('unknown', 0.9257592558860779)"
霍格莫德村,张,"('unknown', 0.9985112547874451)"
哈利,张,"('unknown', 0.36777132749557495)"
霍格沃茨,德,"('unknown', 0.6071921586990356)"
哈利,德,"('unknown', 0.9842002987861633)"
霍格莫德村,霍格沃茨,"('亲戚', 0.9023613333702087)"
哈利,霍格沃茨,"('unknown', 0.5860437154769897)"
哈利,霍格莫德村,"('unknown', 0.5539920330047607)"
哈利,德,"('unknown', 0.9668297171592712)"
哈利,德思礼,"('夫妻', 0.9943636655807495)"
弗农,达力,"('unknown', 0.9636710286140442)"
哈利,达力,"('兄弟姐妹', 0.7497286796569824)"
哈利,弗农,"('合作', 0.5569324493408203)"
哈利,德,"('unknown', 0.9123489856719971)"
哈利,德思礼,"('夫妻', 0.9624965786933899)"
弗农,德,"('unknown', 0.9889742136001587)"
哈利,弗农,"('合作', 0.8277048468589783)"
佩妮,张,"('亲戚', 0.9607728719711304)"
哈利,佩妮,"('夫妻', 0.9915496110916138)"
弗农,玛姬,"('unknown', 0.8415365219116211)"
佩妮,玛姬,"('unknown', 0.6205093860626221)"
佩妮,弗农,"('unknown', 0.9225857257843018)"
弗农,玛姬,"('亲戚', 0.9201892614364624)"
哈利,佩妮,"('unknown', 0.3947281539440155)"
达力,玛姬,"('unknown', 0.9357407689094543)"
哈利,玛姬,"('unknown', 0.9618093967437744)"
哈利,达力,"('父母', 0.6551639437675476)"
哈利,达力,"('兄弟姐妹', 0.6456287503242493)"
玛姬,霍格沃茨,"('unknown', 0.974994421005249)"
哈利,霍格沃茨,"('unknown', 0.9349048733711243)"
哈利,玛姬,"('夫妻', 0.7868402004241943)"
弗农,玛姬,"('夫妻', 0.8310539722442627)"
哈利,玛姬,"('夫妻', 0.5670109987258911)"
哈利,弗农,"('unknown', 0.99755859375)"
哈利,达力,"('父母', 0.7547728419303894)"
弗农,玛姬,"('夫妻', 0.9666343927383423)"
弗农,玛姬,"('unknown', 0.6811599731445312)"
哈利,玛姬,"('夫妻', 0.9879150390625)"
哈利,弗农,"('unknown', 0.9941957592964172)"
玛姬,张,"('unknown', 0.666016697883606)"
弗农,张,"('合作', 0.535469114780426)"
弗农,玛姬,"('unknown', 0.7015298008918762)"
哈利,弗农,"('合作', 0.8571930527687073)"
玛姬,德,"('unknown', 0.9197444319725037)"
弗农,德,"('unknown', 0.9947625994682312)"
玛姬,德思礼,"('亲戚', 0.9591405987739563)"
弗农,德思礼,"('亲戚', 0.639228105545044)"
弗农,玛姬,"('unknown', 0.9523508548736572)"
佩妮,弗农,"('夫妻', 0.9428215026855469)"
佩妮,达力,"('兄弟姐妹', 0.4887765645980835)"
弗农,达力,"('合作', 0.7877724766731262)"
哈利,玛姬,"('父母', 0.6774146556854248)"
哈利,弗农,"('合作', 0.9269817471504211)"
弗农,张,"('亲戚', 0.985575795173645)"
哈利,张,"('unknown', 0.9991125464439392)"
哈利,弗农,"('合作', 0.6798304319381714)"
哈利,弗农,"('合作', 0.5858403444290161)"
哈利,弗农,"('合作', 0.837591290473938)"
赫敏,德,"('unknown', 0.9941422343254089)"
罗恩,德,"('unknown', 0.9888014793395996)"
罗恩,赫敏,"('合作', 0.9493558406829834)"
罗恩,德,"('unknown', 0.9921557903289795)"
哈利,德,"('unknown', 0.7460135221481323)"
哈利,佩妮,"('夫妻', 0.9901469349861145)"
哈利,玛姬,"('夫妻', 0.9985092282295227)"
哈利,佩妮,"('夫妻', 0.9774832725524902)"
达力,玛姬,"('unknown', 0.9531481266021729)"
哈利,玛姬,"('unknown', 0.6926533579826355)"
哈利,达力,"('父母', 0.5364483594894409)"
达力,玛姬,"('亲戚', 0.5341698527336121)"
哈利,玛姬,"('夫妻', 0.9560203552246094)"
哈利,达力,"('父母', 0.44362255930900574)"
达力,张,"('夫妻', 0.8277730345726013)"
哈利,玛姬,"('夫妻', 0.9977030158042908)"
佩妮,玛姬,"('亲戚', 0.9687730669975281)"
哈利,玛姬,"('夫妻', 0.9969340562820435)"
哈利,玛姬,"('夫妻', 0.9984452128410339)"
哈利,佩妮,"('夫妻', 0.9739652872085571)"
弗农,玛姬,"('夫妻', 0.9407995343208313)"
哈利,玛姬,"('夫妻', 0.9852572083473206)"
弗农,玛姬,"('unknown', 0.5010926127433777)"
佩妮,玛姬,"('unknown', 0.9960732460021973)"
佩妮,弗农,"('unknown', 0.9626582860946655)"
德,张,"('unknown', 0.9992673993110657)"
德思礼,张,"('unknown', 0.9524269700050354)"
哈利,张,"('unknown', 0.9983481168746948)"
哈利,德,"('unknown', 0.9848107099533081)"
哈利,德思礼,"('夫妻', 0.8487198948860168)"
哈利,玛姬,"('unknown', 0.836140513420105)"
弗农,玛姬,"('亲戚', 0.6212556958198547)"
哈利,弗农,"('合作', 0.9281925559043884)"
哈利,玛姬,"('夫妻', 0.998553454875946)"
佩妮,弗农,"('unknown', 0.9597910046577454)"
哈利,弗农,"('合作', 0.7280164957046509)"
哈利,佩妮,"('夫妻', 0.725996732711792)"
哈利,玛姬,"('夫妻', 0.9728456735610962)"
哈利,达力,"('父母', 0.8766360282897949)"
玛姬,张,"('父母', 0.7588107585906982)"
佩妮,弗农,"('unknown', 0.9971104860305786)"
哈利,弗农,"('合作', 0.9558175206184387)"
哈利,佩妮,"('夫妻', 0.9858176112174988)"
德,张,"('unknown', 0.9830725193023682)"
魔法部,张,"('unknown', 0.9966662526130676)"
魔法部,德,"('unknown', 0.9670178294181824)"
霍格沃茨,魔法部,"('unknown', 0.9973171353340149)"
哈利,魔法部,"('unknown', 0.999261200428009)"
哈利,霍格沃茨,"('unknown', 0.9802302718162537)"
弗农,玛姬,"('unknown', 0.9848955869674683)"
佩妮,玛姬,"('亲戚', 0.4813368618488312)"
佩妮,弗农,"('夫妻', 0.4791353642940521)"
弗农,格朗宁公司,"('亲戚', 0.5129699110984802)"
佩妮,格朗宁公司,"('unknown', 0.9914934635162354)"
哈利,格朗宁公司,"('unknown', 0.9863856434822083)"
佩妮,弗农,"('父母', 0.3911164402961731)"
哈利,弗农,"('父母', 0.705527663230896)"
哈利,佩妮,"('unknown', 0.9702191352844238)"
哈利,弗农,"('合作', 0.7259726524353027)"
佩妮,玛姬,"('父母', 0.23550854623317719)"
弗农,玛姬,"('亲戚', 0.9643362760543823)"
佩妮,弗农,"('亲戚', 0.8665821552276611)"
哈利,弗农,"('合作', 0.8856720328330994)"
哈利,弗农,"('合作', 0.9573701024055481)"
哈利,玛姬,"('夫妻', 0.9973830580711365)"
弗农,玛姬,"('亲戚', 0.4875054657459259)"
佩妮,玛姬,"('unknown', 0.7843247652053833)"
佩妮,弗农,"('unknown', 0.9408989548683167)"
弗农,玛姬,"('夫妻', 0.5617682933807373)"
弗农,德,"('情侣', 0.5387376546859741)"
罗恩,赫敏,"('合作', 0.971399188041687)"
赫敏,德,"('unknown', 0.9965823292732239)"
罗恩,德,"('unknown', 0.9939547181129456)"
哈利,德,"('unknown', 0.9993547797203064)"
罗恩,赫敏,"('unknown', 0.997338593006134)"
哈利,赫敏,"('unknown', 0.9991845488548279)"
哈利,罗恩,"('unknown', 0.9989697933197021)"
哈利,张,"('unknown', 0.9803077578544617)"
哈利,张,"('unknown', 0.9990683197975159)"
哈利,张,"('unknown', 0.9835981726646423)"
隆巴顿,纳威,"('unknown', 0.9912795424461365)"
哈利,张,"('兄弟姐妹', 0.6213619112968445)"
哈利,张,"('unknown', 0.8734511137008667)"
哈利,麻瓜,"('父母', 0.9651601314544678)"
哈利,张,"('夫妻', 0.7336100339889526)"
玛姬,德,"('unknown', 0.9341240525245667)"
玛姬,德思礼,"('夫妻', 0.9361282587051392)"
天狼星,纳威,"('合作', 0.6175792217254639)"
小天狼星,纳威,"('合作', 0.7978050112724304)"
布莱克,纳威,"('unknown', 0.6766653656959534)"
麻瓜,纳威,"('父母', 0.5572382807731628)"
布莱克,天狼星,"('合作', 0.9029488563537598)"
麻瓜,天狼星,"('unknown', 0.9712114930152893)"
布莱克,小天狼星,"('合作', 0.9967978596687317)"
麻瓜,小天狼星,"('unknown', 0.964870810508728)"
麻瓜,布莱克,"('unknown', 0.9887053370475769)"
天狼星,魔法部,"('unknown', 0.9882912039756775)"
小天狼星,魔法部,"('unknown', 0.9946770668029785)"
布莱克,魔法部,"('unknown', 0.9971387386322021)"
哈利,魔法部,"('unknown', 0.9991045594215393)"
布莱克,天狼星,"('合作', 0.9759515523910522)"
哈利,天狼星,"('unknown', 0.9986708164215088)"
布莱克,小天狼星,"('合作', 0.5040343999862671)"
哈利,小天狼星,"('unknown', 0.9989839196205139)"
哈利,布莱克,"('unknown', 0.996945321559906)"
魔法部,福吉,"('unknown', 0.999444305896759)"
康奈利,福吉,"('unknown', 0.5705088973045349)"
布莱克,福吉,"('unknown', 0.9818741083145142)"
康奈利,魔法部,"('unknown', 0.9976937174797058)"
布莱克,魔法部,"('unknown', 0.9967519044876099)"
布莱克,康奈利,"('unknown', 0.9675834774971008)"
布莱克,福吉,"('合作', 0.9497857093811035)"
麻瓜,福吉,"('unknown', 0.9548336267471313)"
国际巫师联合会,福吉,"('unknown', 0.9951362013816833)"
麻瓜,布莱克,"('unknown', 0.9815407991409302)"
国际巫师联合会,布莱克,"('unknown', 0.9971064925193787)"
国际巫师联合会,麻瓜,"('unknown', 0.9813294410705566)"
布莱克,福吉,"('合作', 0.9955129027366638)"
麻瓜,布莱克,"('夫妻', 0.5064051151275635)"
布莱克,张,"('unknown', 0.9977291226387024)"
哈利,张,"('unknown', 0.9990898370742798)"
哈利,布莱克,"('合作', 0.9521380066871643)"
哈利,布莱克,"('合作', 0.9330568313598633)"
哈利,伏地魔,"('合作', 0.6579059362411499)"
哈利,布莱克,"('unknown', 0.5965543389320374)"
哈利,波特,"('父母', 0.9821620583534241)"
布莱克,天狼星,"('合作', 0.6807363629341125)"
布莱克,小天狼星,"('合作', 0.9961259961128235)"
麻瓜,布莱克,"('父母', 0.36342230439186096)"
布莱克,张,"('unknown', 0.743306040763855)"
布莱克,张,"('unknown', 0.9938253164291382)"
哈利,波特,"('父母', 0.9389491081237793)"
布莱克,天狼星,"('unknown', 0.8377627730369568)"
哈利,天狼星,"('unknown', 0.5679259896278381)"
布莱克,小天狼星,"('unknown', 0.7224114537239075)"
哈利,小天狼星,"('unknown', 0.48615318536758423)"
哈利,布莱克,"('unknown', 0.9883924126625061)"
哈利,玛姬,"('夫妻', 0.9978652596473694)"
霍格沃茨,海格,"('合作', 0.8498721122741699)"
哈利,海格,"('兄弟姐妹', 0.533837616443634)"
魔法部,福吉,"('unknown', 0.9992965459823608)"
魔法部部长,福吉,"('unknown', 0.9992606043815613)"
康奈利,福吉,"('unknown', 0.9988767504692078)"
哈利,福吉,"('unknown', 0.9993742108345032)"
康奈利,魔法部,"('unknown', 0.9981416463851929)"
哈利,魔法部,"('unknown', 0.9973313808441162)"
康奈利,魔法部部长,"('unknown', 0.9988501071929932)"
哈利,魔法部部长,"('unknown', 0.9969748258590698)"
哈利,康奈利,"('unknown', 0.9950352907180786)"
波特,纳威,"('unknown', 0.9429691433906555)"
哈利,纳威,"('unknown', 0.9619019031524658)"
哈利,波特,"('unknown', 0.8055218458175659)"
哈利,波特,"('父母', 0.9145029187202454)"
英国,福吉,"('unknown', 0.999699592590332)"
哈利,福吉,"('unknown', 0.3328862190246582)"
哈利,英国,"('unknown', 0.9994341731071472)"
破釜酒吧,福吉,"('unknown', 0.9979124665260315)"
哈利,福吉,"('合作', 0.5219659209251404)"
哈利,破釜酒吧,"('unknown', 0.9633926153182983)"
哈利,福吉,"('合作', 0.475056916475296)"
德,张,"('unknown', 0.9983347058296204)"
哈利,张,"('unknown', 0.9983087778091431)"
哈利,德,"('unknown', 0.9894086122512817)"
纳威,张,"('unknown', 0.9993579983711243)"
波特,张,"('unknown', 0.9990386962890625)"
哈利,张,"('unknown', 0.9993836879730225)"
波特,纳威,"('unknown', 0.9994563460350037)"
哈利,纳威,"('unknown', 0.999574601650238)"
哈利,波特,"('unknown', 0.9992355108261108)"
汤姆,福吉,"('unknown', 0.9973874688148499)"
哈利,福吉,"('unknown', 0.999559223651886)"
哈利,汤姆,"('unknown', 0.9991764426231384)"
汤姆,福吉,"('unknown', 0.9969881176948547)"
哈利,福吉,"('unknown', 0.9944556355476379)"
哈利,汤姆,"('unknown', 0.7266263365745544)"
哈利,福吉,"('父母', 0.7120237946510315)"
康奈利,福吉,"('unknown', 0.9630730748176575)"
哈利,福吉,"('unknown', 0.9781388640403748)"
哈利,康奈利,"('unknown', 0.9673857092857361)"
哈利,福吉,"('合作', 0.7035589218139648)"
哈利,福吉,"('夫妻', 0.47020286321640015)"
哈利,福吉,"('unknown', 0.6821646690368652)"
哈利,福吉,"('unknown', 0.6595234274864197)"
哈利,福吉,"('unknown', 0.5306739807128906)"
哈利,张,"('夫妻', 0.4742409884929657)"
霍格沃茨,福吉,"('unknown', 0.995905876159668)"
哈利,福吉,"('unknown', 0.9829152822494507)"
哈利,霍格沃茨,"('unknown', 0.9969398975372314)"
哈利,福吉,"('合作', 0.5693734288215637)"
哈利,魔法部,"('unknown', 0.6778625845909119)"
霍格沃茨,魔法部,"('unknown', 0.9864809513092041)"
哈利,福吉,"('父母', 0.6933805346488953)"
福吉,张,"('unknown', 0.9987648725509644)"
汤姆,张,"('unknown', 0.9978875517845154)"
哈利,张,"('unknown', 0.9981634020805359)"
汤姆,福吉,"('unknown', 0.9890291690826416)"
哈利,福吉,"('unknown', 0.9894376993179321)"
哈利,汤姆,"('unknown', 0.9407462477684021)"
哈利,福吉,"('父母', 0.8753135800361633)"
魔法部,福吉,"('unknown', 0.999024510383606)"
魔法部部长,福吉,"('unknown', 0.999250590801239)"
破釜酒吧,福吉,"('unknown', 0.9988136291503906)"
哈利,福吉,"('夫妻', 0.7802355885505676)"
破釜酒吧,魔法部,"('unknown', 0.9988170862197876)"
哈利,魔法部,"('unknown', 0.8774261474609375)"
破釜酒吧,魔法部部长,"('unknown', 0.9991033673286438)"
哈利,魔法部部长,"('unknown', 0.972049355506897)"
哈利,破釜酒吧,"('unknown', 0.9969843029975891)"
汤姆,福吉,"('合作', 0.33695539832115173)"
哈利,福吉,"('合作', 0.4756689667701721)"
德,福吉,"('unknown', 0.9994390606880188)"
魔法部,福吉,"('unknown', 0.9826653003692627)"
魔法部部长,福吉,"('unknown', 0.9504950046539307)"
哈利,福吉,"('父母', 0.6796668171882629)"
魔法部,德,"('unknown', 0.9826653003692627)"
魔法部部长,德,"('unknown', 0.9504950046539307)"
哈利,德,"('父母', 0.6796668171882629)"
哈利,魔法部,"('unknown', 0.9707226753234863)"
哈利,魔法部部长,"('unknown', 0.9523746371269226)"
哈利,福吉,"('合作', 0.5716573596000671)"
哈利,汤姆,"('父母', 0.973896861076355)"
汤姆,波特,"('同门', 0.30620530247688293)"
哈利,汤姆,"('同门', 0.208929181098938)"
德,张,"('unknown', 0.993477463722229)"
哈利,德,"('夫妻', 0.7191027402877808)"
哈利,德,"('unknown', 0.9971966743469238)"
哈利,德思礼,"('夫妻', 0.9958993792533875)"
麻瓜,福吉,"('unknown', 0.9763618111610413)"
哈利,福吉,"('父母', 0.6611401438713074)"
哈利,麻瓜,"('unknown', 0.6394115686416626)"
哈利,破釜酒吧,"('unknown', 0.8550050258636475)"
布莱克,天狼星,"('unknown', 0.99936443567276)"
哈利,天狼星,"('父母', 0.9539443850517273)"
布莱克,小天狼星,"('unknown', 0.99936443567276)"
哈利,小天狼星,"('父母', 0.9539443850517273)"
哈利,布莱克,"('父母', 0.9539443850517273)"
霍格沃茨,德,"('合作', 0.4950850307941437)"
德思礼,霍格沃茨,"('合作', 0.5303159356117249)"
哈利,破釜酒吧,"('夫妻', 0.5606342554092407)"
哈利,海格,"('父母', 0.9504664540290833)"
哈利,霍格沃茨,"('unknown', 0.9471862316131592)"
哈利,德,"('unknown', 0.9906409382820129)"
哈利,卡桑德拉,"('unknown', 0.99029141664505)"
哈利,破釜酒吧,"('父母', 0.41281774640083313)"
哈利,麻瓜,"('父母', 0.7125809192657471)"
罗恩,赫敏,"('unknown', 0.9943899512290955)"
哈利,赫敏,"('unknown', 0.7812653183937073)"
哈利,罗恩,"('unknown', 0.9379051923751831)"
纳威,托马斯,"('unknown', 0.9990798234939575)"
隆巴顿,托马斯,"('unknown', 0.999396562576294)"
格兰芬多,托马斯,"('unknown', 0.9789907932281494)"
斐尼甘,托马斯,"('unknown', 0.9984904527664185)"
哈利,托马斯,"('unknown', 0.9895510077476501)"
西莫,托马斯,"('unknown', 0.9966773986816406)"
隆巴顿,纳威,"('unknown', 0.9981279969215393)"
格兰芬多,纳威,"('unknown', 0.9473825097084045)"
斐尼甘,纳威,"('unknown', 0.9989257454872131)"
哈利,纳威,"('unknown', 0.9985730648040771)"
西莫,纳威,"('unknown', 0.998301088809967)"
格兰芬多,隆巴顿,"('unknown', 0.981784462928772)"
斐尼甘,隆巴顿,"('unknown', 0.9993823766708374)"
哈利,隆巴顿,"('unknown', 0.9989877343177795)"
西莫,隆巴顿,"('unknown', 0.9988977909088135)"
斐尼甘,格兰芬多,"('unknown', 0.5026625990867615)"
哈利,格兰芬多,"('师生', 0.7051934599876404)"
西莫,格兰芬多,"('unknown', 0.7614665627479553)"
哈利,斐尼甘,"('unknown', 0.9880576133728027)"
西莫,斐尼甘,"('unknown', 0.9929108023643494)"
西莫,哈利,"('unknown', 0.9649059772491455)"
哈利,纳威,"('父母', 0.6897217631340027)"
哈利,纳威,"('unknown', 0.3378663957118988)"
赫敏,霍格沃茨,"('unknown', 0.9871283769607544)"
罗恩,霍格沃茨,"('unknown', 0.8565210700035095)"
哈利,霍格沃茨,"('合作', 0.523204505443573)"
罗恩,赫敏,"('unknown', 0.9299492239952087)"
哈利,赫敏,"('unknown', 0.8685685396194458)"
哈利,罗恩,"('unknown', 0.9333258867263794)"
罗恩,赫敏,"('夫妻', 0.5291856527328491)"
罗恩,破釜酒吧,"('unknown', 0.8681905269622803)"
哈利,破釜酒吧,"('合作', 0.3318899869918823)"
哈利,罗恩,"('unknown', 0.7404143214225769)"
哈利,破釜酒吧,"('unknown', 0.616898238658905)"
玛姬,魔法部,"('unknown', 0.997920572757721)"
韦斯莱,魔法部,"('unknown', 0.9192384481430054)"
韦斯莱,玛姬,"('夫妻', 0.5693957209587097)"
哈利,赫敏,"('父母', 0.9181488156318665)"
哈利,罗恩,"('unknown', 0.7587413787841797)"
哈利,赫敏,"('父母', 0.4779761731624603)"
罗恩,波特,"('unknown', 0.9772250056266785)"
哈利,波特,"('unknown', 0.9984586238861084)"
哈利,罗恩,"('unknown', 0.778679370880127)"
赫敏,霍格沃茨,"('合作', 0.38898271322250366)"
哈利,赫敏,"('夫妻', 0.8440830707550049)"
罗恩,赫敏,"('合作', 0.8245112299919128)"
麻瓜,赫敏,"('unknown', 0.937201201915741)"
哈利,赫敏,"('合作', 0.8245112299919128)"
麻瓜,罗恩,"('unknown', 0.9067165851593018)"
哈利,罗恩,"('unknown', 0.9992654919624329)"
哈利,麻瓜,"('unknown', 0.8803543448448181)"
罗恩,赫敏,"('合作', 0.5874742865562439)"
哈利,赫敏,"('unknown', 0.9936453104019165)"
哈利,罗恩,"('unknown', 0.985500156879425)"
罗恩,德,"('unknown', 0.9978466033935547)"
哈利,德,"('unknown', 0.9751001596450806)"
哈利,罗恩,"('unknown', 0.9953429698944092)"
哈利,赫敏,"('夫妻', 0.4261828064918518)"
罗恩,赫敏,"('unknown', 0.9818986058235168)"
哈利,赫敏,"('unknown', 0.6567525863647461)"
哈利,罗恩,"('unknown', 0.9454343318939209)"
罗恩,珀西,"('unknown', 0.30419132113456726)"
哈利,罗恩,"('unknown', 0.6963342428207397)"
罗恩,赫敏,"('合作', 0.91734778881073)"
罗恩,破釜酒吧,"('合作', 0.5829291939735413)"
韦斯莱,赫敏,"('unknown', 0.9703754782676697)"
罗恩,赫敏,"('unknown', 0.9554917812347412)"
哈利,赫敏,"('unknown', 0.98046875)"
罗恩,韦斯莱,"('合作', 0.6629613637924194)"
哈利,韦斯莱,"('unknown', 0.8935671448707581)"
哈利,罗恩,"('unknown', 0.9694971442222595)"
天狼星,张,"('unknown', 0.42210620641708374)"
小天狼星,张,"('unknown', 0.7900611758232117)"
布莱克,张,"('unknown', 0.9993621706962585)"
韦斯莱,张,"('unknown', 0.9974141120910645)"
哈利,张,"('unknown', 0.9990160465240479)"
布莱克,天狼星,"('合作', 0.8090406656265259)"
韦斯莱,天狼星,"('合作', 0.8536735773086548)"
哈利,天狼星,"('unknown', 0.9034916162490845)"
布莱克,小天狼星,"('合作', 0.8017908334732056)"
韦斯莱,小天狼星,"('合作', 0.965055525302887)"
哈利,小天狼星,"('unknown', 0.700379490852356)"
韦斯莱,布莱克,"('unknown', 0.7674539685249329)"
哈利,布莱克,"('unknown', 0.996743381023407)"
哈利,韦斯莱,"('合作', 0.9860738515853882)"
布莱克,张,"('unknown', 0.9958206415176392)"
哈利,张,"('unknown', 0.9993184804916382)"
哈利,布莱克,"('unknown', 0.9991142153739929)"
珀西,德,"('unknown', 0.997996985912323)"
霍格沃茨,德,"('unknown', 0.8194997906684875)"
乔治,德,"('unknown', 0.9471564888954163)"
韦斯莱,德,"('unknown', 0.9966511130332947)"
金妮,德,"('unknown', 0.9885632991790771)"
霍格沃茨,珀西,"('夫妻', 0.9497107267379761)"
弗雷德,珀西,"('unknown', 0.9735808372497559)"
乔治,珀西,"('unknown', 0.9988247752189636)"
韦斯莱,珀西,"('unknown', 0.5689303874969482)"
金妮,珀西,"('夫妻', 0.5237003564834595)"
弗雷德,霍格沃茨,"('合作', 0.9582206010818481)"
乔治,霍格沃茨,"('unknown', 0.9880154728889465)"
韦斯莱,霍格沃茨,"('合作', 0.6404777765274048)"
金妮,霍格沃茨,"('亲戚', 0.8487468361854553)"
乔治,弗雷德,"('兄弟姐妹', 0.5337079167366028)"
韦斯莱,弗雷德,"('unknown', 0.8757005333900452)"
金妮,弗雷德,"('合作', 0.8390710949897766)"
韦斯莱,乔治,"('unknown', 0.9993129968643188)"
金妮,乔治,"('unknown', 0.5147285461425781)"
金妮,韦斯莱,"('unknown', 0.9781602025032043)"
金妮,霍格沃茨,"('unknown', 0.5476963520050049)"
哈利,霍格沃茨,"('unknown', 0.9964466691017151)"
哈利,金妮,"('夫妻', 0.999370276927948)"
哈利,珀西,"('夫妻', 0.9753933548927307)"
乔治,德,"('unknown', 0.9982171654701233)"
哈利,德,"('unknown', 0.5298182964324951)"
乔治,弗雷德,"('unknown', 0.9949067234992981)"
哈利,弗雷德,"('合作', 0.8408176302909851)"
哈利,乔治,"('unknown', 0.9949422478675842)"
乔治,珀西,"('unknown', 0.6208553910255432)"
赫敏,张,"('unknown', 0.9941587448120117)"
汤姆,张,"('unknown', 0.9715686440467834)"
韦斯莱,张,"('合作', 0.8179799914360046)"
哈利,张,"('unknown', 0.9931628704071045)"
汤姆,赫敏,"('unknown', 0.997343122959137)"
韦斯莱,赫敏,"('合作', 0.9760234355926514)"
哈利,赫敏,"('父母', 0.38927024602890015)"
韦斯莱,汤姆,"('合作', 0.6949073672294617)"
哈利,汤姆,"('unknown', 0.9845917224884033)"
哈利,韦斯莱,"('合作', 0.9933698177337646)"
乔治,珀西,"('unknown', 0.70106440782547)"
韦斯莱,珀西,"('合作', 0.8980719447135925)"
珀西,德,"('师生', 0.27545711398124695)"
魔法部,珀西,"('unknown', 0.7279762625694275)"
罗恩,韦斯莱,"('合作', 0.9952729344367981)"
哈利,韦斯莱,"('合作', 0.5983942151069641)"
哈利,罗恩,"('unknown', 0.9970990419387817)"
罗恩,珀西,"('合作', 0.6642650961875916)"
罗恩,韦斯莱,"('合作', 0.9933604598045349)"
罗恩,珀西,"('夫妻', 0.8712232708930969)"
罗恩,珀西,"('夫妻', 0.9258565902709961)"
哈利,珀西,"('unknown', 0.9980814456939697)"
哈利,罗恩,"('unknown', 0.9968916773796082)"
罗恩,珀西,"('合作', 0.803448498249054)"
哈利,珀西,"('合作', 0.896052896976471)"
哈利,罗恩,"('unknown', 0.6313091516494751)"
哈利,韦斯莱,"('合作', 0.9899252653121948)"
哈利,福吉,"('父母', 0.9537643194198608)"
哈利,韦斯莱,"('合作', 0.9885120391845703)"
罗恩,韦斯莱,"('合作', 0.7840384840965271)"
哈利,韦斯莱,"('unknown', 0.881394624710083)"
哈利,罗恩,"('unknown', 0.9318942427635193)"
天狼星,莫丽,"('unknown', 0.9905941486358643)"
